Track,Artist,Year,Duration,Time_Signature,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Popularity,Genre,Loudness_dB
Baby Don’t Go,Sonny & Cher,1965,162000,4,0.728744939271255,0.7056769215567928,5,0.8396992418907163,1,0.04294736842105263,0.5080316345699143,1.1347517730496454e-06,0.13684424562830416,0.7836198179979779,106.332,53,Pop,-6.82
I Got You Babe,Sonny & Cher,1965,190000,3,0.6366396761133604,0.79577582312104,6,0.8562699366170927,1,0.029263157894736838,0.13654531781658416,5.511651469098277e-06,0.12159414396095974,0.6066734074823054,110.583,64,Pop,-6.02
The Beat Goes On,Sonny & Cher,1967,133000,4,0.8309716599190283,0.7817604384332683,0,0.8884792244914869,1,0.04178947368421052,0.005651612100012149,0.019351570415400202,0.02836518910126068,0.43882709807886755,137.017,60,Pop,-4.465
A Cowboy’s Work Is Never Done,Sonny & Cher,1972,208000,4,0.659919028340081,0.8908802192166341,4,0.9090683126890096,1,0.035789473684210524,0.006464865928580251,0.0,0.2893452623017487,0.8837209302325582,117.025,51,Pop,-3.471
All I Ever Need Is You,Sonny & Cher,1972,129000,4,0.6275303643724697,0.41535823873866345,0,0.6800198848336717,1,0.03736842105263157,0.8594376098771185,0.800405268490375,0.0689304595363969,0.8614762386248737,97.142,32,Pop,-14.529
Damn I Wish I Was Your Lover,Sophie B. Hawkins,1992,323000,4,0.5526315789473685,0.7817604384332683,11,0.7854509300302416,0,0.05326315789473684,0.22088275189031314,1.529888551165147e-05,0.35644570963806427,0.544994944388271,95.032,53,Pop,-9.439
As I Lay Me Down,Sophie B. Hawkins,1995,248000,4,0.5253036437246964,0.737712086557414,10,0.8007581092837317,1,0.046,0.6475900076204897,1.7933130699088146e-06,0.2629117527450183,0.6754297269969667,82.999,54,Pop,-8.7
Runaway Train,Soul Asylum,1993,266000,4,0.6123481781376519,0.7647417570266882,0,0.8601433365093831,1,0.04157894736842105,0.005902616368088724,1.2563323201621074e-06,0.09821065473769824,0.4924165824064712,117.293,69,Pop,-5.833
Misery,Soul Asylum,1995,211000,4,0.5232793522267206,0.9068978017169447,1,0.9048013587969675,1,0.07736842105263157,0.002729922419600823,9.381965552178319e-06,0.10227734851565677,0.7391304347826088,172.977,74,Pop,-3.677
Candy Rain,Soul for Real,1995,276000,4,0.5961538461538461,0.6996703281191764,11,0.8250134636894653,0,0.08294736842105262,0.003904622394199191,4.822695035460993e-05,0.04605530703538024,0.6370070778564206,188.253,67,Pop,-7.529
Every Little Thing I Do,Soul for Real,1995,260000,4,0.5647773279352227,0.7687461526517658,2,0.773892870458594,1,0.03610526315789473,0.1214850617319897,0.06342451874366768,0.11346075640504269,0.43377148634984836,81.909,74,Pop,-9.997
Keep On Movin’,Soul II Soul,1989,361000,4,0.6842105263157895,0.38632637045685053,6,0.6464849413811675,0,0.06663157894736842,0.026505046691813947,0.0005471124620060791,0.02948352989019927,0.6784630940343782,93.139,53,Pop,-16.148
Back To Life (HOWEVER Do You Want Me),Soul II Soul featuring Caron Wheeler,1990,232000,4,0.8289473684210525,0.6115736243674681,7,0.8271055138986703,1,0.13578947368421052,0.06807135348529467,7.912867274569402e-05,0.03588857259048394,0.660262891809909,101.003,50,Pop,-7.428
Cast Your Fate To The Wind,Sounds Orchestral,1965,382000,4,0.3684210526315789,0.24016593014151635,8,0.6814076805170057,1,0.049894736842105256,0.9678714536861985,0.9108409321175279,0.10227734851565677,0.19615773508594542,122.459,34,Pop,-14.462
True,Spandau Ballet,1983,148000,4,0.7206477732793521,0.8618483509348212,5,0.8673101619785409,0,0.2631578947368421,0.018272106698902307,6.170212765957447e-06,0.5069133794225296,0.39231547017189083,84.042,75,Pop,-5.487
Tracy’s Theme,Spencer Ross,1960,167000,4,0.6943319838056681,0.7767549439019211,1,0.8795931894444675,0,0.20736842105263156,0.08062156688912339,3.677811550151976e-06,0.09109394062627083,0.6319514661274015,92.086,28,Pop,-4.894
2 Become 1,Spice Girls,1997,241000,4,0.652834008097166,0.6656329653060165,6,0.8177844981150835,1,0.028210526315789474,0.3263045444824744,1.8439716312056736e-05,0.2293615290768605,0.7118301314459049,143.969,65,Pop,-7.878
Say You’ll Be There,Spice Girls,1997,233000,4,0.6427125506072875,0.4674153818646729,9,0.834997307262107,1,0.03126315789473684,0.62851368324667,0.0,0.1073607157381049,0.40950455005055614,99.978,34,Pop,-7.047
Wannabe,Spice Girls,1997,173000,4,0.7773279352226721,0.8648516476536294,11,0.8535979120924645,1,0.034105263157894736,0.10140472028586375,0.0,0.15209434729564864,0.9009100101112235,110.009,80,Pop,-6.149
Spice Up Your Life,Spice Girls,1998,173000,4,0.5617408906882592,0.9939934065623836,1,0.8760097767098886,1,0.048631578947368415,0.010641576949374449,0.03221884498480244,0.3971126474176495,0.6905965621840243,124.018,65,Pop,-5.067
Stop,Spice Girls,1998,212000,4,0.4635627530364373,0.9689659339056482,2,0.9086747586892581,1,0.06694736842105263,0.005179724076028189,3.353596757852077e-05,0.09414396095973972,0.4287158746208291,149.917,71,Pop,-3.49
Too Much,Spice Girls,1998,110000,4,0.6002024291497975,0.7637406581204188,1,0.8088363229628402,1,0.22105263157894736,0.7720881245864706,0.0005845997973657549,0.3574623830825539,0.570273003033367,130.696,64,Pop,-8.31
Little Miss Can’t Be Wrong,Spin Doctors,1993,278000,4,0.3765182186234818,0.9639604393743012,7,0.8727163511330213,1,0.2873684210526316,0.0021275121762170442,6.028368794326242e-05,0.9430662871085806,0.5419615773508595,117.033,15,Pop,-5.226
Two Princes,Spin Doctors,1993,256000,4,0.5506072874493928,0.9058967028106754,7,0.7586685446787357,1,0.068,0.0016556241522330847,1.9959473150962518e-06,0.0414802765351769,0.8341759352881698,103.594,73,Pop,-10.732
More Today Than Yesterday,Spiral Starecase,1969,188000,4,0.6153846153846154,0.7647417570266882,7,0.8512573014623639,1,0.03494736842105263,0.14357343732272823,0.0,0.055510370069133806,0.7775530839231547,142.121,47,Pop,-6.262
No Pigeons,Sporty Thievz Featuring Mr. Woods,1999,206000,4,0.7995951417004049,0.6566230751495917,8,0.7504246240523634,0,0.31684210526315787,0.00916567185308419,0.0,0.12057747051647011,0.5035389282103134,95.583,30,Pop,-11.13
Ballad Of The Green Berets,SSgt. Barry Sadler,1966,146000,4,0.7236842105263157,0.3272615349869552,0,0.7362566800613116,1,0.034736842105263156,0.7851403465264525,0.00034853090172239114,0.6228141520943473,0.7209302325581395,84.369,44,Pop,-11.814
Two Of Hearts,Stacey Q,1986,239000,4,0.8340080971659919,0.5064582392091799,5,0.8334852313683252,0,0.03063157894736842,0.1244971129489086,0.0,0.10227734851565677,0.6612740141557129,130.717,62,Pop,-7.12
The Girl From Ipanema,Stan Getz & Astrud Gilberto,1964,320000,4,0.6619433198380567,0.14706373185846103,10,0.6113550685612494,0,0.04105263157894737,0.8704817976724877,0.0009351570415400203,0.08763725091500608,0.47724974721941354,130.359,68,Pop,-17.844
Moonlight Feels Right,Starbuck,1976,221000,4,0.6781376518218624,0.77875714171446,7,0.8129789966444344,1,0.028842105263157895,0.46987898582227494,7.61904761904762e-05,0.10431069540463603,0.8624873609706775,120.391,47,Pop,-8.11
Afternoon Delight,Starland Vocal Band,1976,193000,4,0.49190283400809715,0.443389008114207,5,0.7380380297443971,1,0.03168421052631579,0.4939753955576261,0.0,0.09007726718178122,0.7937310414560163,147.206,61,Pop,-11.728
Stars On 45 Medley,Stars on 45,1981,929000,4,0.6244939271255061,0.6916615368690211,7,0.7464476573180331,1,0.09968421052631579,0.19578232508265572,0.0,0.2852785685237902,0.7492416582406471,124.187,24,Pop,-11.322
We Built This City,Starship,1985,296000,4,0.6690283400809717,0.9088999995294835,5,0.8795310493392435,1,0.04105263157894737,0.05220788374285516,0.0,0.059373729158194395,0.6632962588473206,144.091,75,Pop,-4.897
Sara,Starship,1986,214000,4,0.582995951417004,0.6836527456188659,7,0.8752640954472016,1,0.12421052631578947,0.4116459956285097,0.0,0.07065880439202928,0.4378159757330637,151.566,77,Pop,-5.103
Nothing’s Gonna Stop Us Now,Starship,1987,270000,4,0.6508097165991903,0.8027835154649259,6,0.8790546418658602,1,0.023894736842105264,0.03001910644488599,0.0,0.060492069947132986,0.5358948432760364,95.99,80,Pop,-4.92
Stuck In The Middle With You,Stealers Wheel,1973,208000,4,0.8299595141700404,0.5755340637417693,7,0.7915613737105929,1,0.04294736842105263,0.09397499395079716,0.00013677811550151978,0.09821065473769824,0.974721941354904,123.765,80,Pop,-9.144
Na Na Hey Hey Kiss Him Goodbye,Steam,1970,247000,4,0.6447368421052632,0.9169087907796388,7,0.8370065039976802,1,0.048210526315789475,0.01395483328798523,2.310030395136778e-05,0.20089467263115085,0.5116279069767442,114.987,42,Pop,-6.95
Do It Again,Steely Dan,1973,357000,4,0.6629554655870445,0.43137582123897406,2,0.6665354820000828,0,0.03368421052631579,0.34437685178398775,9.625126646403243e-06,0.059678731191541275,0.9514661274014156,124.588,69,Pop,-15.18
Reelin’ In The Years,Steely Dan,1973,277000,4,0.5,0.5404956020223399,2,0.6217946062388666,1,0.03663157894736842,0.1546176251180975,0.0,0.07665717771451809,0.731041456016178,134.976,71,Pop,-17.34
Rikki Don’t Lose That Number,Steely Dan,1974,272000,4,0.6487854251012146,0.4083505463947775,2,0.6708645759973487,1,0.04305263157894736,0.8273090635633169,0.002228976697061804,0.08479056527043513,0.5864509605662285,116.436,66,Pop,-14.971
Peg,Steely Dan,1978,237000,4,0.7874493927125507,0.44138681030166815,7,0.6648991258958532,1,0.03305263157894736,0.22088275189031314,0.0006605876393110436,0.16124440829605532,0.9544994944388271,116.918,62,Pop,-15.259
Hey Nineteen,Steely Dan,1981,309000,4,0.9473684210526316,0.24917582029794105,2,0.601060524462488,1,0.06747368421052631,0.037549234487183225,0.004579533941236069,0.05154534363562425,0.8311425682507583,119.986,63,Pop,-18.341
Step,STEP,1990,228000,4,0.6558704453441295,0.39733845842581406,11,0.764778988359087,0,0.061684210526315786,0.6244976149574448,6.261398176291794e-06,0.47132980886539244,0.3660262891809909,99.644,71,Pop,-10.437
On And On,Stephen Bishop,1977,446000,3,0.4433198380566802,0.6876571412439435,7,0.791437093500145,1,0.0651578947368421,0.0006696793872283004,0.0811550151975684,0.41439609597397314,0.43073811931243683,103.01,70,Pop,-9.15
Born To Be Wild,Steppenwolf,1968,212000,4,0.444331983805668,0.7347087898386058,2,0.72892414764489,1,0.10210526315789474,0.2630514689271777,0.3373860182370821,0.23546156974379828,0.5460060667340749,145.703,66,Pop,-12.168
Connected,Stereo MC’s,1993,196000,4,0.13663967611336034,0.0012436651712584906,2,0.09132524131074193,1,0.05221052631578947,0.9728915390477301,0.9848024316109423,0.07726718178121188,0.03761375126390293,141.488,66,Pop,-42.95
Romeo’s Tune,Steve Forbert,1980,210000,4,0.5910931174089068,0.7126846139006787,9,0.860288330088239,1,0.031052631578947366,0.4076299273392845,0.008753799392097266,0.28426189507930055,0.7189079878665319,95.023,4,Pop,-5.826
Footsteps,Steve Lawrence,1960,306000,4,0.687246963562753,0.3743131835816176,11,0.7621276772028668,0,0.05073684210526316,0.4036138590500593,2.5227963525835867e-05,0.04239528263521757,0.8806875631951466,80.86,60,Pop,-10.565
Pretty Blue Eyes,Steve Lawrence,1960,114000,4,0.48279352226720645,0.5074593381154493,5,0.7365052404822072,1,0.03452631578947368,0.4989954809191576,0.0,0.35339568930459536,0.8736097067745198,126.419,40,Pop,-11.802
Portrait Of My Love,Steve Lawrence,1961,165000,4,0.2742914979757085,0.12303735810799515,0,0.6673847301048097,1,0.033473684210526315,0.8493974391540554,5.937183383991895e-06,0.3330622204148028,0.12942366026289182,78.916,34,Pop,-15.139
Go Away Little Girl,Steve Lawrence,1963,150000,4,0.305668016194332,0.521474722803221,7,0.8692986453457061,1,0.03726315789473684,0.7228912880434619,4.80243161094225e-06,0.11244408296055305,0.3680485338725986,101.814,36,Pop,-5.391
The Joker,Steve Miller Band,1974,264000,4,0.6032388663967612,0.4483945026455541,5,0.7817846638220307,1,0.04168421052631579,0.3664652273747263,5.369807497467072e-06,0.19682797885319234,0.8048533872598586,83.293,75,Pop,-9.616
Rock’n Me,Steve Miller Band,1976,233000,4,0.742914979757085,0.4934439534276776,0,0.8250341770578732,1,0.32421052631578945,0.046886593259631786,0.0,0.03588857259048394,0.5682507583417594,86.043,64,Pop,-7.528
Take The Money And Run,Steve Miller Band,1976,170000,4,0.5718623481781376,0.6456109871806281,0,0.7132855544968724,1,0.05094736842105263,0.055420738374235314,2.877406281661601e-06,0.1409109394062627,0.8452982810920121,99.3,69,Pop,-12.923
Fly Like An Eagle,Steve Miller Band,1977,282000,4,0.5678137651821863,0.7547307679639941,9,0.7164754132316997,0,0.11789473684210526,0.6124494100897693,0.01965552178318136,0.32086213908092726,0.6491405460060667,100.08,65,Pop,-12.769
Jet Airliner,Steve Miller Band,1977,215000,4,0.5809716599190283,0.664631866399747,5,0.7427606777414144,1,0.036421052631578944,0.07399505421190183,0.0,0.21106140707604717,0.9464105156723964,122.956,65,Pop,-11.5
Abracadabra,Steve Miller Band,1982,308000,4,0.8006072874493928,0.5344890085847235,9,0.7062844359749783,0,0.03736842105263157,0.07519987469866939,2.016210739614995e-06,0.14599430662871085,0.9737108190091001,127.488,69,Pop,-13.261
Oh Sherrie,Steve Perry,1984,229000,4,0.3370445344129555,0.6956659324940987,5,0.874994821657898,1,0.04894736842105263,0.3734933468808704,7.223910840932118e-06,0.09617730784871899,0.32052578361981804,203.753,62,Pop,-5.116
While You See A Chance,Steve Winwood,1981,312000,4,0.6093117408906883,0.732706592026067,2,0.8092505903309997,1,0.02968421052631579,0.3614451420131948,0.0003181357649442756,0.06415209434729564,0.41557128412537914,129.355,54,Pop,-8.29
Higher Love,Steve Winwood,1986,228000,4,0.701417004048583,0.6786472510875188,8,0.8326774100004143,1,0.034105263157894736,0.015159653774752788,5.7852077001013175e-06,0.09007726718178122,0.40849342770475233,103.952,76,Pop,-7.159
The Finer Things,Steve Winwood,1987,128000,4,0.7682186234817814,0.7437186799950305,1,0.8114876341190604,0,0.21999999999999997,0.010239970120451929,0.005704154002026342,0.1744611630744205,0.673407482305359,89.487,43,Pop,-8.182
Don’t You Know What The Night Can Do?,Steve Winwood,1988,415000,4,0.604251012145749,0.38132087592550346,0,0.6236380960271759,1,0.03736842105263157,0.22389480310723203,0.0010942249240121582,0.05073200488003254,0.5621840242669364,171.983,30,Pop,-17.251
Roll With It,Steve Winwood,1988,207000,4,0.7176113360323886,0.6546208773370529,5,0.8203736691660798,1,0.028105263157894737,0.10642480564739523,0.0,0.26901179341195613,0.49342770475227504,119.989,55,Pop,-7.753
Because I Love You (THE Postman Song),Stevie B,1991,306000,4,0.22267206477732793,0.33927472186218816,1,0.8135589709598575,1,0.038947368421052626,0.8152608586956414,0.0,0.12871085807238716,0.08968655207280081,61.764,23,Pop,-8.082
Edge Of Seventeen,Stevie Nicks,1982,329000,4,0.5981781376518218,0.8047857132774647,0,0.8297775384232984,1,0.04778947368421053,0.328312578627087,6.058763931104357e-06,0.0705571370475803,0.6653185035389283,111.457,71,Pop,-7.299
Stand Back,Stevie Nicks,1983,297000,4,0.645748987854251,0.783762636245807,11,0.7851195161357141,0,0.04578947368421052,0.007388561635102044,0.045288753799392095,0.02612850752338349,0.6440849342770476,115.269,57,Pop,-9.455
Talk To Me,Stevie Nicks,1986,227000,4,0.7823886639676113,0.28121098529856225,1,0.7783669580347157,1,0.11578947368421053,0.2409630933364391,0.0,0.10126067507116714,0.4701718907987867,102.019,62,Pop,-9.781
Leather And Lace,Stevie Nicks and Don Henley,1982,225000,4,0.4959514170040486,0.4323769201452435,3,0.7877708272919343,1,0.03136842105263158,0.6415659051866519,0.0,0.0931272875152501,0.37108190091001014,153.753,57,Pop,-9.327
Stop Draggin’ My Heart Around,Stevie Nicks with Tom Petty & the Heartbreakers,1981,244000,4,0.638663967611336,0.5975582396796963,4,0.8280583288454368,0,0.027368421052631577,0.38052146638701445,0.0027659574468085106,0.13582757218381455,0.6723963599595552,107.26,63,Pop,-7.382
Uptight (EVERYTHING’S Alright),Stevie Wonder,1966,174000,4,0.6002024291497975,0.64260769046182,5,0.776026347404615,0,0.032,0.18674617143189903,0.0,0.11854412362749084,0.9292214357937311,133.281,58,Pop,-9.894
I Was Made To Love Her,Stevie Wonder,1967,156000,4,0.37550607287449395,0.613575822180007,7,0.8424955466257923,0,0.04757894736842105,0.05913560154176862,0.0,0.036091907279381864,0.8827098078867543,203.732,57,Pop,-6.685
For Once In My Life,Stevie Wonder,1969,169000,4,0.5303643724696356,0.5194725249906823,6,0.7344131902730022,1,0.04526315789473684,0.19578232508265572,0.0,0.5191134607564051,0.8564206268958544,110.121,73,Pop,-11.903
"Signed,Sealed,Delivered I’m Yours",Stevie Wonder,1970,234000,4,0.6690283400809717,0.8137956034338893,9,0.8380835991548946,1,0.03147368421052631,0.0138544315807546,0.31509625126646407,0.3167954453029687,0.4448938321536906,109.872,32,Pop,-6.898
If You Really Love Me,Stevie Wonder,1971,184000,4,0.7004048582995951,0.8838725268727482,7,0.8836530096524297,1,0.06126315789473684,0.05140467008501013,0.0,0.21919479463196423,0.6208291203235592,122.984,65,Pop,-4.698
You Haven’t Done Nothin’,Stevie Wonder,1974,203000,4,0.757085020242915,0.6506164817119753,10,0.770309457724015,0,0.03884210526315789,0.30622420303634845,2.259371833839919e-05,0.20394469296461976,0.8341759352881698,101.503,33,Pop,-10.17
Boogie On Reggae Woman,Stevie Wonder,1975,296000,4,0.8987854251012146,0.7417164821824918,10,0.772525788143668,0,0.05631578947368421,0.22088275189031314,0.05876393110435664,0.07370882472549817,0.6481294236602629,106.916,46,Pop,-10.063
Master Blaster (JAMMIN’),Stevie Wonder,1980,308000,4,0.8846153846153846,0.4193626343637411,5,0.6722316583122747,0,0.059263157894736844,0.046886593259631786,0.0005167173252279636,0.1846278975193168,0.9817997977755308,131.159,60,Pop,-14.905
Send One Your Love,Stevie Wonder,1980,242000,4,0.631578947368421,0.358295601081307,0,0.619391855503542,0,0.08568421052631578,0.7178712026819305,1.2664640324214793e-05,0.07503050020333468,0.42264914054600605,72.841,38,Pop,-17.456
I Ain’t Gonna Stand For It,Stevie Wonder,1981,278000,4,0.7368421052631579,0.4323769201452435,9,0.6646919922117736,1,0.034631578947368416,0.0002520082851488807,0.011246200607902736,0.08397722651484343,0.8250758341759352,113.593,37,Pop,-15.269
That Girl,Stevie Wonder,1982,134000,4,0.9635627530364372,0.494445052333947,10,0.7972575500227848,0,0.08694736842105263,0.07600308835651443,0.0,0.04280195201301342,0.6036400404448938,102.998,67,Pop,-8.869
Part-Time Lover,Stevie Wonder,1985,252000,4,0.6700404858299596,0.6245879101489705,10,0.6991383238742285,0,0.043894736842105264,0.1656618129134668,0.0,0.055917039446929655,0.9716885743174924,174.513,70,Pop,-13.606
Go Home,Stevie Wonder,1986,227000,4,0.7206477732793521,0.8157978012464282,7,0.8709142880815278,1,0.03494736842105263,0.2008024104441872,0.00015096251266464032,0.13074420496136638,0.7724974721941356,90.997,60,Pop,-5.313
Fortress Around Your Heart,Sting,1985,279000,4,0.688259109311741,0.4764252720210976,7,0.6610050126351548,1,0.03094736842105263,0.29518001524097914,6.281661600810538e-06,0.06771045140300935,0.673407482305359,120.539,47,Pop,-15.447
If You Love Somebody Set Them Free,Sting,1985,256000,4,0.6346153846153846,0.8498351640595881,9,0.7611955756245081,0,0.03252631578947368,0.13754933488889046,0.0,0.31171207808052054,0.8281092012133467,125.058,56,Pop,-10.61
All This Time,Sting,1991,168000,3,0.5253036437246964,0.9649615382805705,6,0.9096690003728407,1,0.07589473684210525,8.032136578450381e-05,0.0,0.2293615290768605,0.19919110212335694,100.484,59,Pop,-3.442
Brother Louie,Stories,1973,222000,4,0.7925101214574899,0.8368208782780858,0,0.7899250176063631,0,0.0511578947368421,0.39758975661622153,0.023910840932117528,0.12464416429442862,0.840242669362993,108.966,74,Pop,-9.223
Incense And Peppermints,Strawberry Alarm Clock,1967,167000,4,0.4898785425101214,0.6556219762433223,4,0.750673184473259,1,0.03326315789473684,0.033131559369035515,0.0,0.07736884912566083,0.6410515672396361,133.158,50,Pop,-11.118
(SHE’S) Sexy + 17,Stray Cats,1983,194000,4,0.5313765182186235,0.93192527437368,9,0.8651145449272961,1,0.06136842105263157,0.008342377853793026,0.0,0.09516063440422935,0.7583417593528817,89.9,40,Pop,-5.593
Rock This Town,Stray Cats,1983,207000,4,0.25708502024291496,0.8538395596846658,2,0.7693152160404325,1,0.054421052631578946,0.10441677150278264,0.0,0.233428222854819,0.7189079878665319,201.952,48,Pop,-10.218
Stray Cat Strut,Stray Cats,1983,198000,4,0.687246963562753,0.6095714265549294,0,0.7845602551886989,0,0.036526315789473685,0.09608342980264037,0.0011448834853090173,0.03558357055713705,0.7027300303336703,132.467,50,Pop,-9.482
Lady,Styx,1975,183000,4,0.5455465587044535,0.1600780176399634,3,0.705787315133187,1,0.034631578947368416,0.8845380366847759,0.00027152988855116516,0.09414396095973972,0.32558139534883723,81.446,76,Pop,-13.285
Renegade,Styx,1979,195000,4,0.5323886639676113,0.8628494498410906,2,0.8566220638800282,1,0.09526315789473683,0.014456841824138379,0.060486322188449855,0.22021146807645384,0.5338725985844288,90.052,75,Pop,-6.003
Babe,Styx,1980,218000,4,0.7085020242914979,0.5825417560856552,11,0.857512738721571,0,0.03747368421052631,0.05040065301270383,0.0,0.07696217974786498,0.7937310414560163,116.712,96,Pop,-5.96
The Best Of Times,Styx,1981,257000,4,0.3451417004048583,0.324258238268147,0,0.735221011640913,1,0.02631578947368421,0.13052121538274636,1.1246200607902736e-06,0.12362749084993901,0.32457027300303337,78.662,52,Pop,-11.864
Too Much Time On My Hands,Styx,1981,271000,4,0.8087044534412956,0.40434615076969993,11,0.6993247441899002,0,0.04852631578947368,0.11044087393662043,0.0,0.3808458723058154,0.9029322548028312,131.012,59,Pop,-13.597
Don’t Let It End,Styx,1983,220000,4,0.5850202429149797,0.703674723744254,9,0.8190687269563777,0,0.03063157894736842,0.20783052995033127,8.247213779128673e-05,0.09821065473769824,0.9797775530839231,175.327,26,Pop,-7.816
Mr. Roboto,Styx,1983,328000,4,0.6710526315789475,0.482431865458714,1,0.7304776502754878,1,0.05042105263157894,0.18674617143189903,0.0,0.04036193574623831,0.3174924165824065,144.13,58,Pop,-12.093
Show Me The Way,Styx,1991,243000,4,0.7085020242914979,0.7266999985884505,2,0.8211193504287668,1,0.034631578947368416,0.43574240536386083,1.1144883485309018e-06,0.08529890199267995,0.6481294236602629,130.109,65,Pop,-7.717
This Lil’ Game We Play,Subway featuring 702,1995,198000,4,0.868421052631579,0.9038945049981365,3,0.9138531007912507,0,0.06421052631578947,0.052107482035624535,0.0,0.029585197234648232,0.9413549039433773,129.004,40,Pop,-3.24
Sad Movies (MAKE Me Cry),Sue Thompson,1961,199000,4,0.6174089068825911,0.2722010951421376,2,0.7723600811964042,1,0.030105263157894736,0.89156615619092,7.203647416413374e-06,0.23647824318828792,0.6147623862487361,107.116,37,Pop,-10.071
Norman,Sue Thompson,1962,248000,1,0.21761133603238866,0.20312527060954813,5,0.7189403040722482,1,0.036421052631578944,0.9718875219754237,0.059270516717325236,0.08123220821472142,0.14459049544994942,78.287,73,Pop,-12.65
Every Morning,Sugar Ray,1999,219000,4,0.8431174089068826,0.6796483499937882,8,0.8878371100708398,1,0.038421052631578946,0.08373401981327291,0.0026139817629179333,0.06557543716958113,0.9858442871587462,109.917,72,Pop,-4.496
Someday,Sugar Ray,1999,183000,4,0.5455465587044535,0.521474722803221,9,0.8264426861096152,1,0.03147368421052631,0.004266068540229459,0.0,0.3605124034160228,0.686552072800809,106.035,72,Pop,-7.46
Green-Eyed Lady,Sugarloaf,1970,219000,4,0.5708502024291497,0.5234769206157599,7,0.713596255022992,1,0.12842105263157894,0.17871403485344864,0.03069908814589666,0.05083367222448149,0.8998988877654197,149.304,47,Pop,-12.908
"Don’t Call Us,We’ll Call You",Sugarloaf,1975,230000,4,0.2236842105263158,0.9549505492178765,8,0.8679315630307801,1,0.15052631578947367,0.002639560883093256,9.696048632218845e-05,0.33407889385929246,0.19211324570273003,150.978,0,Pop,-5.457
The Logical Song,Supertramp,1979,251000,4,0.6325910931174089,0.7587351635890718,5,0.8522722565143543,0,0.048736842105263155,0.5140557370037521,0.00022289766970618035,0.14294428629524197,0.7027300303336703,119.719,71,Pop,-6.213
Shower Me With Your Love,Surface,1989,294000,4,0.6396761133603239,0.3562934032687681,9,0.757032188574506,1,0.03252631578947368,0.5250999247991214,5.8358662613981764e-06,0.08509556730378202,0.19919110212335694,131.28,52,Pop,-10.811
The First Time,Surface,1991,182000,4,0.5576923076923077,0.5294835140533763,5,0.764116160570032,0,0.054421052631578946,0.29718804938559173,0.009422492401215805,0.16836112240748272,0.5267947421638018,75.515,81,Pop,-10.469
Eye Of The Tiger,Survivor,1982,243000,4,0.8248987854251012,0.43838351358285993,0,0.6801648784125275,0,0.036421052631578944,0.21686668360108796,0.00047213779128672746,0.06740544936966246,0.558139534883721,108.965,77,Pop,-14.522
The Search Is Over,Survivor,1985,252000,4,0.5334008097165992,0.34227801858099643,3,0.7267699573304611,1,0.03536842105263158,0.5923690686436432,0.0,0.06903212688084587,0.14964610717896865,124.209,50,Pop,-12.272
Burning Heart,Survivor,1986,262000,4,0.521255060728745,0.7557318668702635,5,0.9038278304817929,1,0.04031578947368421,0.06355327665991634,0.0010233029381965554,0.09617730784871899,0.16683518705763398,140.101,72,Pop,-3.724
Is This Love,Survivor,1987,232000,4,0.7854251012145749,0.5615186790539977,6,0.8074899540163222,0,0.10842105263157893,0.11144489100892672,0.0,0.055510370069133806,0.7512639029322549,122.246,78,Pop,-8.375
Luka,Suzanne Vega,1987,209000,4,0.4291497975708502,0.8938835159354424,11,0.8928704585939766,0,0.35789473684210527,0.03323196107626614,3.880445795339413e-05,0.5729971533143554,0.4287158746208291,153.893,49,Pop,-4.253
Stumblin’ In,Suzi Quatro & Chris Norman,1979,213000,4,0.8856275303643725,0.5184714260844129,2,0.8072206802270185,1,0.058,0.06405528519606948,0.010081053698074976,0.11447742984953233,0.37411526794742167,126.089,90,Pop,-8.388
Little Willy,Sweet,1973,192000,4,0.6700404858299596,0.7727505482768435,11,0.8331745308422056,1,0.03747368421052631,0.3333326639886185,1.2360688956433637e-06,0.3066287108580724,0.9241658240647119,127.025,43,Pop,-7.135
The Ballroom Blitz,Sweet,1975,221000,4,0.6082995951417004,0.9489439557802599,1,0.8737520195534199,0,0.0571578947368421,0.0005993981921668596,0.0003140830800405269,0.04198861325742172,0.5166835187057635,112.49,31,Pop,-5.176
Fox On The Run,Sweet,1976,207000,4,0.5172064777327935,0.6446098882743587,4,0.7284477401715067,1,0.03705263157894737,0.17369394949191716,6.251266464032421e-05,0.08174054493696624,0.8372093023255814,128.067,56,Pop,-12.191
Love Is Like Oxygen,Sweet,1978,227000,4,0.5738866396761133,0.45540219498943996,9,0.775984920667799,0,0.05042105263157894,0.24297112748105168,2.826747720364742e-06,0.1073607157381049,0.5864509605662285,123.416,42,Pop,-9.896
If Wishes Came True,Sweet Sensation,1990,315000,4,0.49898785425101216,0.4533999971769011,3,0.755644392891172,1,0.026105263157894736,0.09477820760864218,0.004731509625126647,0.08906059373729158,0.19009100101112236,143.725,33,Pop,-10.878
Breakout,Swing Out Sister,1987,200000,4,0.42611336032388664,0.9389329667175659,11,0.8937197066987034,0,0.054947368421052634,5.100406727315992e-05,0.0029483282674772036,0.11346075640504269,0.43174924165824063,156.794,61,Pop,-4.212
