Song_ID,Track,Artist,Year,Duration,Time_Signature,Key,Mode,Key_String,Camelot_Key,Tempo,Danceability,Energy,Loudness,Loudness_dB,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Popularity,Genre
7511,Donna The Prima Donna,Dion DiMucci,1963,168000,4,6,0,F#/Gb min,11,138.635,0.08080808080808081,0.3838383838383838,0.31313131313131315,-10.672,0.32323232323232326,0.8181818181818182,0.1111111111111111,0.8686868686868687,0.9494949494949495,41,Pop
7512,Drip Drop,Dion DiMucci,1964,159000,4,0,0,C min,5,121.437,0.0,0.8585858585858586,0.0,-28.637,0.6666666666666666,0.9393939393939394,1.0,0.9292929292929293,0.0,62,Pop
7513,I Know,Dionne Farris,1995,211000,4,5,0,F min,4,117.995,1.0,0.46464646464646464,0.898989898989899,-4.441,0.5959595959595959,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.797979797979798,85,Pop
7514,Anyone Who Had A Heart,Dionne Warwick,1964,346000,3,1,1,C#/Db Maj,15,113.797,0.16161616161616163,0.050505050505050504,0.08080808080808081,-15.244,0.35353535353535354,0.8181818181818182,0.43434343434343436,0.37373737373737376,0.08080808080808081,40,Pop
7515,Message To Michael,Dionne Warwick,1966,188000,4,1,1,C#/Db Maj,15,90.609,0.5454545454545454,0.08080808080808081,0.08080808080808081,-15.298,0.5050505050505051,0.9090909090909091,0.2828282828282828,0.98989898989899,0.5555555555555556,27,Pop
7516,(THEME From) Valley Of The Dolls,Dionne Warwick,1968,218000,4,5,1,F Maj,19,74.919,0.010101010101010102,0.09090909090909091,0.15151515151515152,-13.277,0.2727272727272727,0.9292929292929293,0.32323232323232326,0.0707070707070707,0.010101010101010102,33,Pop
7517,This Girl’s In Love With You,Dionne Warwick,1969,167000,4,0,1,C Maj,20,84.735,0.6868686868686869,0.12121212121212122,0.09090909090909091,-14.909,0.21212121212121213,0.8181818181818182,0.98989898989899,0.3939393939393939,0.45454545454545453,33,Pop
7518,I’ll Never Fall In Love Again,Dionne Warwick,1970,255000,3,4,1,E Maj,24,145.914,0.1111111111111111,0.37373737373737376,0.7070707070707071,-6.355,0.0707070707070707,0.8787878787878788,0.7373737373737373,0.36363636363636365,0.15151515151515152,24,Pop
7519,I’ll Never Love This Way Again,Dionne Warwick,1979,178000,4,8,1,G#/Ab Maj,16,137.702,0.23232323232323232,0.24242424242424243,0.46464646464646464,-8.87,0.3838383838383838,0.8787878787878788,0.7575757575757576,0.6161616161616161,0.13131313131313133,5,Pop
7520,Heartbreaker,Dionne Warwick,1983,222000,3,5,1,F Maj,19,148.117,0.30303030303030304,0.45454545454545453,0.8181818181818182,-5.329,0.04040404040404041,0.20202020202020202,0.1111111111111111,0.6666666666666666,0.23232323232323232,74,Pop
7521,Then Came You,Dionne Warwick & The Spinners,1974,240000,4,9,0,A min,8,116.627,0.9191919191919192,0.6262626262626263,0.5959595959595959,-7.458,0.6565656565656566,0.797979797979798,0.1111111111111111,0.9494949494949495,0.797979797979798,40,Pop
7522,That’s What Friends Are For,"Dionne Warwick featuring Gladys Knight,Elton John and Stevie Wonder",1986,213000,4,3,1,D#/Eb Maj,17,107.924,0.8282828282828283,0.04040404040404041,0.1919191919191919,-12.519,0.6363636363636364,0.9393939393939394,1.0,0.35353535353535354,0.10101010101010101,52,Pop
7523,Sultans Of Swing,Dire Straits,1979,348000,4,5,1,F Maj,19,148.211,0.8080808080808081,0.7272727272727273,0.36363636363636365,-10.059,0.1111111111111111,0.37373737373737376,0.797979797979798,0.8484848484848485,0.9292929292929293,67,Pop
7524,Money For Nothing,Dire Straits,1985,506000,4,2,0,D min,7,134.212,0.6868686868686869,0.5151515151515151,0.42424242424242425,-9.339,0.31313131313131315,0.32323232323232326,0.6161616161616161,0.09090909090909091,0.5858585858585859,65,Pop
7525,Walk Of Life,Dire Straits,1986,252000,4,4,1,E Maj,24,172.404,0.25252525252525254,0.9191919191919192,0.6565656565656566,-6.866,0.8383838383838383,0.696969696969697,0.5050505050505051,0.47474747474747475,0.7777777777777778,62,Pop
7526,Counting Blue Cars,Dishwalla,1996,291000,4,11,0,B min,10,100.225,0.23232323232323232,0.7070707070707071,0.9090909090909091,-4.361,0.0707070707070707,0.15151515151515152,0.4444444444444444,0.7171717171717171,0.24242424242424243,57,Pop
7527,Lately,Divine,1999,77000,4,1,0,C#/Db min,12,100.016,0.8484848484848485,0.31313131313131315,0.3333333333333333,-10.419,0.8080808080808081,0.5454545454545454,0.7070707070707071,0.5252525252525253,0.06060606060606061,53,Pop
7528,I Touch Myself,Divinyls,1991,227000,4,5,1,F Maj,19,109.328,0.6767676767676768,0.5959595959595959,0.35353535353535354,-10.211,0.2222222222222222,0.5151515151515151,0.37373737373737376,0.09090909090909091,0.6767676767676768,62,Pop
7529,Summertime,DJ Jazzy Jeff & The Fresh Prince,1991,264000,4,1,0,C#/Db min,12,111.96,0.46464646464646464,0.5050505050505051,0.6666666666666666,-6.815,0.2222222222222222,0.31313131313131315,0.1111111111111111,0.45454545454545453,0.10101010101010101,75,Pop
7530,Boom! Shake The Room,DJ Jazzy Jeff & The Fresh Prince,1993,226000,4,1,1,C#/Db Maj,15,99.771,0.9090909090909091,0.9595959595959596,0.8080808080808081,-5.405,0.898989898989899,0.36363636363636365,0.1111111111111111,0.8080808080808081,0.5454545454545454,51,Pop
7531,Tom’s Diner,DNA featuring Suzanne Vega,1991,153000,4,7,0,G min,6,140.037,0.7373737373737373,0.8181818181818182,0.5656565656565656,-7.777,0.898989898989899,0.1919191919191919,0.46464646464646464,0.898989898989899,0.10101010101010101,55,Pop
7532,Po Pimp,Do or Die featuring Twista,1996,234000,4,0,1,C Maj,20,142.075,0.9292929292929293,0.23232323232323232,0.1111111111111111,-14.248,0.9595959595959596,0.35353535353535354,0.1111111111111111,0.42424242424242425,0.5757575757575758,51,Pop
7533,Drift Away,Dobie Gray,1973,255000,4,11,1,B Maj,13,151.956,0.5050505050505051,0.5252525252525253,0.8383838383838383,-5.078,0.3434343434343434,0.5151515151515151,0.1111111111111111,0.29292929292929293,0.8484848484848485,67,Pop
7534,Pink Shoe Laces,Dodie Stevens,1959,159000,4,10,1,A#/Bb Maj,18,155.276,0.6363636363636364,0.9090909090909091,0.8585858585858586,-4.926,0.9595959595959596,0.8181818181818182,0.1111111111111111,0.8888888888888888,0.7878787878787878,36,Pop
7535,9 To 5,Dolly Parton,1981,162000,4,6,1,F#/Gb Maj,14,105.39,0.4444444444444444,0.696969696969697,0.7676767676767676,-5.852,0.48484848484848486,0.6868686868686869,0.30303030303030304,0.9595959595959596,0.7878787878787878,80,Pop
7536,Getto Jam,Domino,1994,259000,4,9,1,A Maj,23,86.576,0.9191919191919192,0.37373737373737376,0.2222222222222222,-12.085,0.8686868686868687,0.2727272727272727,0.29292929292929293,0.8383838383838383,0.3838383838383838,45,Pop
7537,What’s Your Name,Don and Juan,1962,87000,4,11,0,B min,10,112.023,0.98989898989899,0.25252525252525254,0.6565656565656566,-6.852,0.29292929292929293,0.6363636363636364,0.1111111111111111,0.8585858585858586,0.7575757575757576,36,Pop
7538,Dirty Laundry,Don Henley,1983,336000,4,5,0,F min,4,98.382,0.8585858585858586,0.6868686868686869,0.6767676767676768,-6.65,0.13131313131313133,0.3939393939393939,0.6767676767676768,0.16161616161616163,0.9595959595959596,60,Pop
7539,All She Wants To Do Is Dance,Don Henley,1985,269000,4,7,1,G Maj,21,114.932,0.7676767676767676,0.3838383838383838,0.23232323232323232,-11.952,0.0707070707070707,0.2727272727272727,0.1111111111111111,0.04040404040404041,0.898989898989899,55,Pop
7540,The Boys Of Summer,Don Henley,1985,288000,4,6,1,F#/Gb Maj,14,176.941,0.35353535353535354,0.37373737373737376,0.13131313131313133,-13.741,0.3333333333333333,0.7272727272727273,0.7171717171717171,0.6565656565656566,0.9090909090909091,77,Pop
7541,The End Of The Innocence,Don Henley,1989,315000,4,8,1,G#/Ab Maj,16,116.593,0.5959595959595959,0.23232323232323232,0.16161616161616163,-13.045,0.08080808080808081,0.6161616161616161,0.5050505050505051,0.36363636363636365,0.2727272727272727,59,Pop
7542,Heartbeat,Don Johnson,1986,269000,4,1,0,C#/Db min,12,119.954,0.9191919191919192,0.37373737373737376,0.6464646464646465,-7.002,0.8686868686868687,0.13131313131313133,0.5858585858585859,0.020202020202020204,0.16161616161616163,79,Pop
7543,American Pie,Don McLean,1972,516000,4,4,0,E min,9,138.453,0.3838383838383838,0.29292929292929293,0.25252525252525254,-11.709,0.6464646464646465,0.8282828282828283,0.1111111111111111,0.1919191919191919,0.3838383838383838,77,Pop
7544,Crying,Don McLean,1981,173000,4,10,1,A#/Bb Maj,18,125.99,0.5959595959595959,0.7171717171717171,0.8282828282828283,-5.192,0.7575757575757576,0.43434343434343436,0.1111111111111111,0.37373737373737376,0.20202020202020202,74,Pop
7545,The Happiest Girl In The Whole U.S.A.,Donna Fargo,1972,151000,3,6,1,F#/Gb Maj,14,97.982,0.6666666666666666,0.25252525252525254,0.26262626262626265,-11.468,0.04040404040404041,0.6464646464646465,0.1111111111111111,0.9292929292929293,0.37373737373737376,49,Pop
7546,Funny Face,Donna Fargo,1973,166000,3,2,1,D Maj,22,96.802,0.40404040404040403,0.08080808080808081,0.16161616161616163,-13.125,0.23232323232323232,0.898989898989899,0.47474747474747475,0.5959595959595959,0.32323232323232326,36,Pop
7547,I Love You Always Forever,Donna Lewis,1997,239000,4,5,1,F Maj,19,103.773,0.8383838383838383,0.26262626262626265,0.23232323232323232,-11.977,0.26262626262626265,0.7878787878787878,0.9090909090909091,0.23232323232323232,0.030303030303030304,69,Pop
7548,Macarthur Park,Donna Summer,1978,235000,4,4,0,E min,9,131.023,0.494949494949495,0.5353535353535354,0.20202020202020202,-12.361,0.3939393939393939,0.3838383838383838,0.6060606060606061,0.050505050505050504,0.3333333333333333,50,Pop
7549,Dim All The Nights,Donna Summer,1979,248000,4,7,1,G Maj,21,121.581,0.8585858585858586,0.36363636363636365,0.30303030303030304,-10.911,0.35353535353535354,0.3333333333333333,0.1111111111111111,0.010101010101010102,0.5959595959595959,0,Pop
7550,The Wanderer,Donna Summer,1980,168000,4,7,1,G Maj,21,114.04,0.5151515151515151,0.37373737373737376,0.35353535353535354,-10.213,0.45454545454545453,0.6161616161616161,0.1111111111111111,0.26262626262626265,0.8383838383838383,64,Pop
7551,Love Is In Control (FINGER On The Trigger),Donna Summer,1982,260000,4,7,1,G Maj,21,132.263,0.9494949494949495,0.5858585858585859,0.6060606060606061,-7.366,0.45454545454545453,0.6262626262626263,0.6363636363636364,0.40404040404040403,0.8383838383838383,39,Pop
7552,This Time I Know It’s For Real,Donna Summer,1989,218000,4,4,0,E min,9,116.029,0.5757575757575758,0.8383838383838383,0.36363636363636365,-10.016,0.23232323232323232,0.21212121212121213,0.7171717171717171,0.030303030303030304,0.8484848484848485,54,Pop
7553,Heaven Knows,Donna Summer and Brooklyn Dreams,1979,215000,4,6,1,F#/Gb Maj,14,114.045,0.5656565656565656,0.6666666666666666,0.8585858585858586,-4.862,0.04040404040404041,0.26262626262626265,0.1111111111111111,0.6464646464646465,0.7373737373737373,74,Pop
7554,Mission Bell,Donnie Brooks,1960,219000,4,1,0,C#/Db min,12,89.997,0.6767676767676768,0.8282828282828283,0.8888888888888888,-4.511,0.18181818181818182,0.3838383838383838,0.36363636363636365,0.8585858585858586,0.7171717171717171,22,Pop
7555,Morning Side Of The Mountain,Donny & Marie Osmond,1975,158000,4,0,1,C Maj,20,79.314,0.0707070707070707,0.24242424242424243,0.45454545454545453,-8.967,0.3333333333333333,0.7474747474747475,0.1111111111111111,0.5858585858585859,0.5858585858585859,40,Pop
7556,Deep Purple,Donny & Marie Osmond,1976,160000,3,5,1,F Maj,19,130.565,0.3333333333333333,0.13131313131313133,0.20202020202020202,-12.472,0.12121212121212122,0.9292929292929293,0.43434343434343436,0.5757575757575758,0.48484848484848486,30,Pop
7557,I’m Leaving It Up To You,Donny and Marie Osmond,1974,184000,4,10,1,A#/Bb Maj,18,77.002,0.21212121212121213,0.12121212121212122,0.0707070707070707,-15.53,0.29292929292929293,0.8484848484848485,0.5656565656565656,0.9797979797979798,0.6363636363636364,4,Pop
7558,Go Away Little Girl,Donny Osmond,1971,150000,4,7,1,G Maj,21,101.814,0.06060606060606061,0.3434343434343434,0.8080808080808081,-5.391,0.2828282828282828,0.8383838383838383,0.35353535353535354,0.46464646464646464,0.24242424242424243,36,Pop
7559,Sweet And Innocent,Donny Osmond,1971,182000,4,0,1,C Maj,20,125.524,0.8686868686868687,0.7070707070707071,0.8383838383838383,-5.08,0.46464646464646464,0.7272727272727273,0.5454545454545454,0.5454545454545454,1.0,25,Pop
7560,Puppy Love,Donny Osmond,1972,161000,4,7,1,G Maj,21,68.69,0.020202020202020204,0.25252525252525254,0.5757575757575758,-7.605,0.30303030303030304,0.8282828282828283,0.1111111111111111,0.7474747474747475,0.3333333333333333,57,Pop
7561,The Twelfth Of Never,Donny Osmond,1973,147000,4,5,1,F Maj,19,171.317,0.010101010101010102,0.1414141414141414,0.31313131313131315,-10.765,0.24242424242424243,0.9393939393939394,0.5757575757575758,0.5151515151515151,0.23232323232323232,39,Pop
7562,Soldier Of Love,Donny Osmond,1989,174000,4,4,1,E Maj,24,116.14,0.42424242424242425,0.696969696969697,0.6161616161616161,-7.299,0.35353535353535354,0.47474747474747475,0.37373737373737376,1.0,0.7070707070707071,58,Pop
7563,Sunshine Superman,Donovan,1966,195000,4,1,1,C#/Db Maj,15,132.783,0.6060606060606061,0.5555555555555556,0.6161616161616161,-7.239,0.10101010101010101,0.4444444444444444,0.3939393939393939,0.2828282828282828,0.5555555555555556,54,Pop
7564,Mellow Yellow,Donovan,1967,225000,4,11,0,B min,10,86.309,0.30303030303030304,0.797979797979798,0.9696969696969697,-3.349,0.7575757575757576,0.24242424242424243,0.3939393939393939,0.5656565656565656,0.3838383838383838,63,Pop
7565,Hurdy Gurdy Man,Donovan,1968,193000,4,0,1,C Maj,20,79.451,0.16161616161616163,0.2727272727272727,0.06060606060606061,-16.167,0.5959595959595959,0.13131313131313133,0.8080808080808081,0.898989898989899,0.4444444444444444,52,Pop
7566,Atlantis,Donovan,1969,229000,4,8,0,G#/Ab min,1,166.159,0.16161616161616163,0.29292929292929293,0.5454545454545454,-7.989,0.13131313131313133,0.3333333333333333,0.31313131313131315,0.42424242424242425,0.10101010101010101,82,Pop
7567,Real Love,Doobie Brothers,1980,189000,4,7,1,G Maj,21,204.113,0.18181818181818182,0.5656565656565656,0.696969696969697,-6.484,0.3333333333333333,0.40404040404040403,0.7878787878787878,0.29292929292929293,0.5454545454545454,79,Pop
7568,Misty Blue,Dorothy Moore,1976,222000,3,3,1,D#/Eb Maj,17,173.365,0.15151515151515152,0.0707070707070707,0.10101010101010101,-14.664,0.1111111111111111,0.8080808080808081,0.7171717171717171,0.20202020202020202,0.3939393939393939,52,Pop
7569,What Are We Doin’ In Love,Dottie West with Kenny Rogers,1981,184000,4,1,1,C#/Db Maj,15,129.596,0.45454545454545453,0.18181818181818182,0.47474747474747475,-8.785,0.09090909090909091,0.8080808080808081,0.1111111111111111,0.25252525252525254,0.18181818181818182,31,Pop
7570,Nuthin’ But A ‘G’ Thang,Dr. Dre,1993,237000,4,11,0,B min,10,94.895,0.696969696969697,0.7575757575757576,0.9090909090909091,-4.37,0.9696969696969697,0.10101010101010101,0.1111111111111111,0.5656565656565656,0.6262626262626263,76,Pop
7571,Keep Their Heads Ringin’,Dr. Dre,1995,305000,4,9,0,A min,8,90.575,0.696969696969697,0.696969696969697,0.9191919191919192,-4.238,0.8080808080808081,0.29292929292929293,0.6464646464646465,0.5959595959595959,0.12121212121212122,63,Pop
7572,Dre Day,Dr. Dre featuring Snoop Doggy Dogg,1993,115000,4,8,1,G#/Ab Maj,16,88.494,0.0,0.797979797979798,0.9696969696969697,-3.268,0.23232323232323232,0.3838383838383838,0.898989898989899,0.45454545454545453,0.26262626262626265,61,Pop
7573,A Little Bit More,Dr. Hook,1976,174000,4,7,1,G Maj,21,185.773,0.050505050505050504,0.2222222222222222,0.16161616161616163,-13.139,0.2727272727272727,0.7676767676767676,0.31313131313131315,0.8080808080808081,0.35353535353535354,53,Pop
7574,Only Sixteen,Dr. Hook,1976,167000,4,5,1,F Maj,19,100.342,0.6060606060606061,0.050505050505050504,0.050505050505050504,-16.61,0.18181818181818182,0.9393939393939394,0.37373737373737376,0.42424242424242425,0.5252525252525253,47,Pop
7575,When You’re In Love With A Beautiful Woman,Dr. Hook,1979,174000,4,8,1,G#/Ab Maj,16,110.656,0.6868686868686869,0.5252525252525253,0.2727272727272727,-11.367,0.36363636363636365,0.7171717171717171,0.7272727272727273,0.5858585858585859,0.7676767676767676,7,Pop
7576,Better Love Next Time,Dr. Hook,1980,182000,4,9,1,A Maj,23,102.73,0.8686868686868687,0.5454545454545454,0.36363636363636365,-10.048,0.5858585858585859,0.7272727272727273,0.35353535353535354,0.04040404040404041,0.9191919191919192,46,Pop
7577,Sexy Eyes,Dr. Hook,1980,180000,4,9,0,A min,8,103.858,0.8383838383838383,0.494949494949495,0.23232323232323232,-11.897,0.5757575757575758,0.7171717171717171,0.3838383838383838,0.696969696969697,0.9090909090909091,55,Pop
7578,Sylvia’s Mother,Dr. Hook & The Medicine Show,1972,228000,4,9,1,A Maj,23,168.104,0.06060606060606061,0.2828282828282828,0.18181818181818182,-12.715,0.5656565656565656,0.8181818181818182,0.1111111111111111,0.8484848484848485,0.47474747474747475,58,Pop
7579,The Cover Of The Rolling Stone,Dr. Hook & The Medicine Show,1973,172000,4,9,1,A Maj,23,142.332,0.5757575757575758,0.3939393939393939,0.5252525252525253,-8.168,0.7171717171717171,0.5353535353535354,0.1111111111111111,0.696969696969697,0.8080808080808081,57,Pop
7580,Sharing The Night Together,Dr. Hook & The Medicine Show,1979,174000,4,1,0,C#/Db min,12,76.923,0.5858585858585859,0.5656565656565656,0.45454545454545453,-9.014,0.6565656565656566,0.797979797979798,0.1111111111111111,0.30303030303030304,0.7171717171717171,65,Pop
7581,Right Place Wrong Time,Dr. John,1973,175000,4,1,1,C#/Db Maj,15,104.593,0.898989898989899,0.30303030303030304,0.13131313131313133,-13.702,0.48484848484848486,0.40404040404040403,0.5858585858585859,0.5555555555555556,0.8080808080808081,57,Pop
7582,Life In A Northern Town,Dream Academy,1986,259000,4,4,1,E Maj,24,121.67,0.45454545454545453,0.2828282828282828,0.15151515151515152,-13.342,0.20202020202020202,0.5858585858585859,0.1111111111111111,0.9292929292929293,0.31313131313131315,53,Pop
7583,Gangsta Lean,DRS,1994,129000,4,1,1,C#/Db Maj,15,132.031,0.9090909090909091,0.46464646464646464,0.6666666666666666,-6.737,0.5858585858585859,0.47474747474747475,0.1111111111111111,0.3939393939393939,0.050505050505050504,41,Pop
7584,In My Bed,Dru Hill,1997,354000,4,9,1,A Maj,23,150.9,0.48484848484848486,0.45454545454545453,0.1414141414141414,-13.537,0.18181818181818182,0.5050505050505051,0.98989898989899,0.35353535353535354,0.0707070707070707,69,Pop
7585,Never Make A Promise,Dru Hill,1997,326000,4,9,0,A min,8,113.236,0.8181818181818182,0.2727272727272727,0.5252525252525253,-8.162,0.050505050505050504,0.6060606060606061,0.1111111111111111,0.6767676767676768,0.3333333333333333,44,Pop
7586,We’re Not Making Love No More,Dru Hill,1998,274000,4,3,0,D#/Eb min,2,114.018,0.5757575757575758,0.42424242424242425,0.8080808080808081,-5.347,0.20202020202020202,0.7777777777777778,0.1111111111111111,0.0707070707070707,0.09090909090909091,0,Pop
7587,These Are The Times,Dru Hill,1999,248000,4,9,0,A min,8,109.986,0.797979797979798,0.2828282828282828,0.42424242424242425,-9.278,0.020202020202020204,0.42424242424242425,0.1111111111111111,0.2828282828282828,0.26262626262626265,54,Pop
7588,How Deep Is Your Love,Dru Hill featuring Redman,1998,212000,4,11,0,B min,10,122.003,0.8282828282828283,0.8282828282828283,0.9090909090909091,-4.373,0.7272727272727273,0.29292929292929293,0.6565656565656566,0.898989898989899,0.21212121212121213,83,Pop
7589,Because They’re Young,Duane Eddy,1960,116000,4,4,1,E Maj,24,120.433,0.4444444444444444,0.4444444444444444,0.3939393939393939,-9.619,0.1111111111111111,0.2828282828282828,0.9494949494949495,0.6767676767676768,0.696969696969697,4,Pop
7590,Dazzey Duks,Duice,1993,244000,4,1,1,C#/Db Maj,15,132.128,0.9797979797979798,0.3434343434343434,0.29292929292929293,-11.002,0.9393939393939394,0.0707070707070707,0.35353535353535354,0.06060606060606061,0.8484848484848485,35,Pop
7591,Barely Breathing,Duncan Sheik,1997,254000,4,0,1,C Maj,20,187.918,0.2828282828282828,0.7373737373737373,0.6464646464646465,-6.976,0.48484848484848486,0.26262626262626265,0.1111111111111111,0.6363636363636364,0.41414141414141414,58,Pop
7592,Hungry Like The Wolf,Duran Duran,1983,220000,4,0,1,C Maj,20,127.568,0.7474747474747475,0.7373737373737373,0.5656565656565656,-7.772,0.6161616161616161,0.31313131313131315,0.29292929292929293,0.797979797979798,0.6262626262626263,74,Pop
7593,Is There Something I Should Know?,Duran Duran,1983,249000,4,7,1,G Maj,21,124.856,0.47474747474747475,0.9696969696969697,0.8484848484848485,-4.956,0.7474747474747475,0.24242424242424243,0.36363636363636365,0.7878787878787878,0.7474747474747475,38,Pop
7594,New Moon On Monday,Duran Duran,1984,256000,4,7,1,G Maj,21,122.218,0.3939393939393939,0.8282828282828283,0.8888888888888888,-4.56,0.898989898989899,0.696969696969697,0.32323232323232326,0.9595959595959596,0.30303030303030304,50,Pop
7595,The Reflex,Duran Duran,1984,267000,4,0,1,C Maj,20,126.701,0.4444444444444444,0.8585858585858586,0.6767676767676768,-6.664,0.7777777777777778,0.42424242424242425,0.1111111111111111,0.7878787878787878,0.797979797979798,58,Pop
7596,Union Of The Snake,Duran Duran,1984,259000,4,11,0,B min,10,115.727,0.5757575757575758,0.8181818181818182,0.8888888888888888,-4.548,0.7878787878787878,0.46464646464646464,0.3838383838383838,0.9595959595959596,0.696969696969697,50,Pop
7597,A View To A Kill,Duran Duran,1985,217000,4,1,1,C#/Db Maj,15,125.472,0.7777777777777778,0.7474747474747475,0.8080808080808081,-5.405,0.6262626262626263,0.21212121212121213,0.1111111111111111,0.7575757575757576,0.7474747474747475,64,Pop
7598,The Wild Boys,Duran Duran,1985,257000,4,11,0,B min,10,115.69,0.8383838383838383,0.7777777777777778,0.5757575757575758,-7.622,0.6767676767676768,0.6767676767676768,0.1111111111111111,0.5353535353535354,0.494949494949495,56,Pop
7599,Notorious,Duran Duran,1987,366000,4,11,0,B min,10,154.914,0.7676767676767676,0.8383838383838383,0.9292929292929293,-4.057,0.8888888888888888,0.4444444444444444,0.35353535353535354,0.7373737373737373,0.696969696969697,68,Pop
7600,Come Undone,Duran Duran,1993,256000,4,8,1,G#/Ab Maj,16,173.928,0.41414141414141414,0.7171717171717171,0.5252525252525253,-8.203,0.5858585858585859,0.30303030303030304,0.3434343434343434,0.18181818181818182,0.6565656565656566,69,Pop
7601,Ordinary World,Duran Duran,1993,340000,4,1,0,C#/Db min,12,140.117,0.2727272727272727,0.5151515151515151,0.35353535353535354,-10.171,0.12121212121212122,0.20202020202020202,0.3939393939393939,0.5353535353535354,0.2828282828282828,73,Pop
7602,Wishin’ And Hopin’,Dusty Springfield,1964,176000,4,11,1,B Maj,13,108.125,0.7272727272727273,0.1717171717171717,0.36363636363636365,-10.084,0.3434343434343434,0.5656565656565656,0.1111111111111111,0.5555555555555556,0.6565656565656566,47,Pop
7603,You Don’t Have To Say You Love Me,Dusty Springfield,1966,170000,3,2,0,D min,7,111.5,0.0707070707070707,0.3333333333333333,0.43434343434343436,-9.24,0.23232323232323232,0.7070707070707071,0.1111111111111111,0.12121212121212122,0.5555555555555556,47,Pop
7604,Son-Of-A Preacher Man,Dusty Springfield,1969,149000,4,4,1,E Maj,24,181.701,0.16161616161616163,0.31313131313131315,0.31313131313131315,-10.682,0.7373737373737373,0.6666666666666666,0.1111111111111111,0.5050505050505051,0.7878787878787878,67,Pop
7605,Save Tonight,Eagle-Eye Cherry,1999,239000,4,0,1,C Maj,20,119.567,0.42424242424242425,0.5757575757575758,0.47474747474747475,-8.786,0.2727272727272727,0.020202020202020204,0.47474747474747475,0.40404040404040403,0.494949494949495,66,Pop
7606,Witchy Woman,Eagles,1972,250000,4,2,0,D min,7,98.507,0.4444444444444444,0.40404040404040403,0.21212121212121213,-12.205,0.24242424242424243,0.6565656565656566,0.6565656565656566,0.42424242424242425,0.494949494949495,60,Pop
7607,Best Of My Love,Eagles,1975,220000,4,0,1,C Maj,20,115.443,0.898989898989899,0.6060606060606061,0.6565656565656566,-6.865,0.23232323232323232,0.696969696969697,0.8585858585858586,0.23232323232323232,1.0,71,Pop
7608,Lyin’ Eyes,Eagles,1975,381000,4,7,1,G Maj,21,132.68,0.696969696969697,0.5454545454545454,0.3838383838383838,-9.754,0.0,0.5353535353535354,0.7878787878787878,0.6060606060606061,0.8585858585858586,67,Pop
7609,One Of These Nights,Eagles,1975,291000,4,7,1,G Maj,21,110.061,0.6666666666666666,0.4444444444444444,0.3434343434343434,-10.385,0.0707070707070707,0.3434343434343434,0.8282828282828283,0.1414141414141414,0.7272727272727273,73,Pop
7610,Take It To The Limit,Eagles,1976,287000,3,11,1,B Maj,13,91.137,0.21212121212121213,0.23232323232323232,0.47474747474747475,-8.795,0.0,0.40404040404040403,0.6060606060606061,0.5050505050505051,0.3333333333333333,64,Pop
7611,Hotel California,Eagles,1977,391000,4,2,1,D Maj,22,147.125,0.494949494949495,0.32323232323232326,0.40404040404040403,-9.484,0.030303030303030304,0.15151515151515152,0.5959595959595959,0.06060606060606061,0.5252525252525253,83,Pop
7612,Life In The Fast Lane,Eagles,1977,286000,4,9,1,A Maj,23,109.535,0.6868686868686869,0.6666666666666666,0.6161616161616161,-7.246,0.7070707070707071,0.40404040404040403,0.48484848484848486,0.04040404040404041,0.8787878787878788,71,Pop
7613,New Kid In Town,Eagles,1977,304000,4,4,1,E Maj,24,107.383,0.6464646464646465,0.23232323232323232,0.3838383838383838,-9.811,0.020202020202020204,0.6565656565656566,0.6363636363636364,0.36363636363636365,0.5858585858585859,69,Pop
7614,Heartache Tonight,Eagles,1979,265000,4,0,1,C Maj,20,113.153,0.9292929292929293,0.3333333333333333,0.696969696969697,-6.454,0.40404040404040403,0.3838383838383838,0.5454545454545454,0.12121212121212122,0.8484848484848485,62,Pop
7615,I Can’t Tell You Why,Eagles,1980,295000,4,11,0,B min,10,85.094,0.7777777777777778,0.15151515151515152,0.20202020202020202,-12.397,0.0,0.8181818181818182,0.8585858585858586,0.30303030303030304,0.37373737373737376,65,Pop
7616,The Long Run,Eagles,1980,221000,4,0,1,C Maj,20,99.46,0.9191919191919192,0.3434343434343434,0.5656565656565656,-7.775,0.04040404040404041,0.46464646464646464,0.7373737373737373,0.1717171717171717,1.0,58,Pop
7617,That’s The Way Of The World,"Earth,Wind & Fire",1975,523000,4,1,1,C#/Db Maj,15,90.017,0.030303030303030304,0.9696969696969697,0.8383838383838383,-5.062,1.0,0.21212121212121213,0.5454545454545454,0.9797979797979798,0.1717171717171717,15,Pop
7618,Sing A Song,"Earth,Wind & Fire",1976,203000,4,9,1,A Maj,23,122.325,0.8787878787878788,0.5858585858585859,0.5858585858585859,-7.5,0.5252525252525253,0.494949494949495,0.5555555555555556,0.10101010101010101,1.0,56,Pop
7619,Got To Get You Into My Life,"Earth,Wind & Fire",1978,149000,4,0,1,C Maj,20,136.679,0.36363636363636365,0.3434343434343434,0.7373737373737373,-6.136,0.12121212121212122,0.6868686868686869,0.3838383838383838,0.1919191919191919,0.6565656565656566,57,Pop
