Song_ID,Track,Artist,Year,Duration,Time_Signature,Key,Mode,Camelot_Key,Tempo,Danceability,Energy,Loudness,Loudness_dB,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Popularity,Genre
7998,Big Daddy,Heavy D,1997,199000,4,8,1,16,114.061,0.8117408906882592,0.6606274707746693,0.8634989021914744,-5.671,0.15999999999999998,0.0904609341977251,0.0,0.10431069540463603,0.20930232558139536,36,Pop
7999,Now That We Found Love,Heavy D & the Boyz,1991,258000,4,8,1,16,119.955,0.7530364372469636,0.6976681303066375,0.6753800903102862,-14.753,0.06642105263157895,0.0391556618028733,0.0,0.16124440829605532,0.6905965621840243,60,Pop
8000,Got Me Waiting,Heavy D & the Boyz,1994,230000,4,1,1,15,119.947,0.8896761133603239,0.39633735951954463,0.7753842329839679,-9.925,0.19894736842105262,0.26606352014409657,0.0,0.1886945912972753,0.6107178968655207,43,Pop
8001,I Don’t Know How To Love Him,Helen Reddy,1971,220000,4,2,1,22,71.334,0.4129554655870445,0.41736043655120225,0.8339202121048925,-7.099,0.02831578947368421,0.26003941771025874,1.1144883485309018e-06,0.14396095973973158,0.3437815975733064,31,Pop
8002,Delta Dawn,Helen Reddy,1973,175000,4,5,1,19,77.995,0.6265182186234818,0.5074593381154493,0.8219478851650857,-7.677,0.035263157894736843,0.712851117320399,0.0,0.2496949979666531,0.7017189079878665,62,Pop
8003,I Am Woman,Helen Reddy,1973,232000,4,10,1,18,170.084,0.6538461538461539,0.4714197774897505,0.7894278967645719,-9.247,0.16526315789473683,0.12248907880429599,0.0,0.11447742984953233,0.46006066734074824,67,Pop
8004,Leave Me Alone (RUBY Red Dress),Helen Reddy,1974,207000,4,7,1,21,134.071,0.6629554655870445,0.6265901079615094,0.7451220017399229,-11.386,0.0491578947368421,0.13453728367197157,2.330293819655522e-05,0.0469703131354209,0.8837209302325582,30,Pop
8005,You And Me Against The World,Helen Reddy,1974,191000,4,9,1,23,78.568,0.38866396761133604,0.28321318311110105,0.6600521976883882,-15.493,0.03031578947368421,0.5461842833175536,1.10435663627153e-06,0.14396095973973158,0.26188068756319516,38,Pop
8006,Ain’t No Way To Treat A Lady,Helen Reddy,1975,208000,4,10,1,18,80.207,0.49190283400809715,0.32025384264306933,0.6892373337752186,-14.084,0.04094736842105263,0.7309234246219123,4.853090172239109e-05,0.08692557950386336,0.3538928210313448,30,Pop
8007,Angie Baby,Helen Reddy,1975,210000,4,7,0,6,79.957,0.5506072874493928,0.4123549420198552,0.7193959981772236,-12.628,0.05073684210526316,0.5451802662452474,2.350557244174266e-05,0.07269215128100853,0.5328614762386249,40,Pop
8008,Shannon,Henry Gross,1976,233000,4,5,1,19,87.838,0.5647773279352227,0.3602977988938458,0.7371473549028543,-11.771,0.024421052631578944,0.23092292261337613,0.002512664640324215,0.17039446929646196,0.5146612740141557,43,Pop
8009,Moon River,Henry Mancini,1962,422000,4,9,1,23,139.98,0.6700404858299596,0.4784274698336364,0.8021873317038817,-8.631,0.047473684210526314,0.25301129820411467,0.8439716312056738,0.20699471329808863,0.43478260869565216,76,Pop
8010,Love Theme From “ROMEO And Juliet”,Henry Mancini,1969,224000,3,7,0,6,75.826,0.23886639676113358,0.22414834764120578,0.6997182981896517,-13.578,0.03978947368421053,0.8383532513586862,0.8541033434650456,0.22326148840992274,0.07755308392315471,38,Pop
8011,This Guy’s In Love With You,Herb Alpert,1968,239000,4,1,1,15,83.767,0.6427125506072875,0.1670857099838493,0.7117320518662745,-12.998,0.04242105263157895,0.8614456440217311,0.0010121580547112464,0.20394469296461976,0.24873609706774522,51,Pop
8012,Rise,Herb Alpert,1979,161000,3,5,0,4,137.35,0.4888663967611336,0.12904395154561163,0.5636107543808775,-20.149,0.03673684210526316,0.9508031634569915,0.1469098277608916,0.09516063440422935,0.20525783619818,81,Pop
8013,Diamonds,Herb Alpert,1987,225000,4,11,0,10,91.958,0.5688259109311742,0.7096813171818706,0.8790546418658602,-4.92,0.04463157894736842,0.0012439771525875028,0.0,0.09821065473769824,0.4054600606673408,71,Pop
8014,A Taste Of Honey,Herb Alpert and the Tijuana Brass,1965,163000,4,5,0,4,80.871,0.5587044534412956,0.42336702998881875,0.7508596047889309,-11.109,0.038421052631578946,0.7740961587310832,0.8926038500506587,0.1002440016266775,0.5005055611729019,49,Pop
8015,Can’t You Hear My Heart Beat,Herman’s Hermits,1965,210000,4,3,0,2,82.039,0.7510121457489879,0.42036373327001053,0.7215709018600605,-12.523,0.3357894736842105,0.09136454956280077,0.0,0.09007726718178122,0.5116279069767442,0,Pop
8016,"I’m Henry The Eighth,I Am",Herman’s Hermits,1965,196000,4,0,1,20,135.892,0.5607287449392713,0.6175802178050847,0.8110112266456772,-8.205,0.1336842105263158,0.6957828270911919,0.0,0.7376982513216754,0.8564206268958544,0,Pop
8017,"Mrs. Brown,You’ve Got A Lovely Daughter",Herman’s Hermits,1965,168000,4,0,1,20,149.294,0.6153846153846154,0.4984494479590246,0.7852852230829778,-9.447,0.05505263157894737,0.7690760733695516,0.18034447821681865,0.08285888572590483,0.9110212335692619,22,Pop
8018,Silhouettes,Herman’s Hermits,1965,211000,4,5,0,4,128.074,0.6123481781376519,0.800781317652387,0.851816562409379,-6.235,0.057368421052631575,0.1556216421904038,0.05694022289766971,0.1104107360715738,0.8452982810920121,65,Pop
8019,Wonderful World,Herman’s Hermits,1965,139000,4,5,1,19,77.082,0.2742914979757085,0.16508351217131045,0.5531919300716683,-20.652,0.03694736842105263,0.7289153904772997,1.5602836879432626e-06,0.1073607157381049,0.20424671385237617,78,Pop
8020,A Must To Avoid,Herman’s Hermits,1966,115000,4,4,1,24,135.083,0.5161943319838057,0.7106824160881399,0.8598119226148556,-5.849,0.029578947368421052,0.06385448178160823,0.0,0.16327775518503454,0.8746208291203236,22,Pop
8021,Dandy,Herman’s Hermits,1966,95000,5,10,1,18,172.543,0.5172064777327935,0.3182516448305305,0.8788889349185965,-4.928,0.054210526315789466,0.9307228220108656,0.0,0.036701911346075644,0.6663296258847321,52,Pop
8022,Listen People,Herman’s Hermits,1966,257000,4,5,1,19,147.743,0.43623481781376516,0.4183615354574717,0.7504246240523634,-11.13,0.03831578947368421,0.8554215415878932,0.8338399189463019,0.1714111427409516,0.5308392315470173,32,Pop
8023,There’s A Kind Of Hush,Herman’s Hermits,1967,156000,4,0,1,20,128.035,0.5738866396761133,0.6546208773370529,0.7860309043456647,-9.411,0.04463157894736842,0.20883454702263757,1.2664640324214794e-06,0.4082960553070354,0.5621840242669364,29,Pop
8024,I Can’t Wait Another Minute,Hi-Five,1991,277000,4,8,1,16,148.076,0.6477732793522267,0.4483945026455541,0.6595136501097809,-15.519,0.058526315789473676,0.2028104445887998,0.0,0.05652704351362343,0.6916076845298282,0,Pop
8025,I Like The Way (THE Kissing Game),Hi-Five,1991,348000,4,1,1,15,104.085,0.7317813765182186,0.4984494479590246,0.7628526450971458,-10.53,0.03357894736842105,0.10240873735817005,0.028166160081053698,0.0184017893452623,0.7199191102123357,50,Pop
8026,She’s Playing Hard To Get,Hi-Five,1992,275000,4,1,1,15,199.979,0.5242914979757085,0.807789009996273,0.8425991134678321,-6.68,0.06,0.007709847098240059,0.0,0.2629117527450183,0.7896865520728009,43,Pop
8027,You Can’t Turn Me Off (IN The Middle Of Turning Me On),High Inergy,1978,212000,4,0,0,5,183.438,0.3856275303643725,0.36229999670638463,0.7671817390944116,-10.321,0.05273684210526315,0.6977908612358045,0.0,0.07513216754778365,0.6016177957532861,29,Pop
8028,Stick-Up,Honey Cone,1971,222000,4,11,0,10,135.944,0.31376518218623484,0.9329263732799494,0.8822859273375037,-4.764,0.27578947368421053,0.0002610444387996374,3.7588652482269505e-06,0.34221228141520943,0.30738119312436807,51,Pop
8029,Hold My Hand,Hootie & the Blowfish,1995,258000,4,11,1,13,170.773,0.22267206477732793,0.7697472515580353,0.8748084013422263,-5.125,0.05684210526315789,0.20883454702263757,0.0,0.08753558357055713,0.5005055611729019,62,Pop
8030,Let Her Cry,Hootie & the Blowfish,1995,318000,4,7,1,21,142.57,0.3562753036437247,0.698669229212907,0.8509258875678363,-6.278,0.03189473684210526,0.03544079863533999,0.0,0.10227734851565677,0.25884732052578363,65,Pop
8031,Old Man And Me (WHEN I Get To Heaven),Hootie & the Blowfish,1996,269000,4,4,1,24,98.014,0.4716599190283401,0.6125747232737375,0.7913335266581052,-9.155,0.03736842105263157,0.5291159930883466,0.0,0.0837738918259455,0.7896865520728009,0,Pop
8032,Only Wanna Be With You,Hootie & the Blowfish,1996,229000,4,6,1,14,103.272,0.4959514170040486,0.873861537810054,0.85956336219396,-5.861,0.03736842105263157,0.10742882271970154,5.2583586626139825e-06,0.1073607157381049,0.5187057633973711,69,Pop
8033,Time,Hootie & the Blowfish,1996,229000,4,1,1,15,124.022,0.729757085020243,0.8027835154649259,0.8608890177720702,-5.797,0.06136842105263157,0.0924689683423377,0.0,0.6929646197641317,0.7320525783619818,84,Pop
8034,Angel In Your Arms,Hot,1977,150000,4,11,0,10,126.002,0.7024291497975708,0.8288120870279305,0.8845851112307884,-4.653,0.03536842105263158,0.040059277167948965,0.0,0.06832045546970313,0.4115267947421638,57,Pop
8035,Popcorn,Hot Butter,1972,181000,4,2,1,22,132.043,0.6639676113360324,0.48042966764617523,0.8327395501056383,-7.156,0.05810526315789473,0.3192764249763303,0.0,0.08062220414802765,0.4064711830131446,66,Pop
8036,Emma,Hot Chocolate,1975,220000,4,4,0,9,110.668,0.6771255060728746,0.613575822180007,0.7506317577364432,-11.12,0.03789473684210526,0.48895531019609456,0.17831813576494426,0.12159414396095974,0.5722952477249746,67,Pop
8037,You Sexy Thing,Hot Chocolate,1976,244000,4,5,1,19,105.853,0.8006072874493928,0.7337076909323365,0.8677658560835163,-5.465,0.06663157894736842,0.5250999247991214,0.0016210739614994935,0.15717771451809678,0.9726996966632963,73,Pop
8038,Every 1’S A Winner,Hot Chocolate,1979,289000,4,10,1,18,107.826,0.7358299595141701,0.5485043932724952,0.8278304817929492,-7.393,0.03063157894736842,0.06234845617314877,0.5227963525835867,0.12261081740544938,0.9393326592517696,58,Pop
8039,Jump Around,House of Pain,1992,218000,4,4,0,9,106.929,0.8208502024291499,0.8238065924965835,0.8583205600894818,-5.921,0.04452631578947368,0.05552114008146595,4.579533941236069e-06,0.14802765351769012,0.8361981799797775,76,Pop
8040,Things Can Only Get Better,Howard Jones,1985,235000,4,7,1,21,108.254,0.7611336032388664,0.7437186799950305,0.8549649944073906,-6.083,0.03484210526315789,0.03152513205334543,0.00011854103343465046,0.11752745018300123,0.8412537917087968,55,Pop
8041,No One Is To Blame,Howard Jones,1986,258000,4,9,1,23,95.123,0.7520242914979757,0.35429120545622933,0.6988690500849248,-13.619,0.03,0.685742656368129,4.609929078014185e-05,0.05052867019113461,0.8088978766430739,49,Pop
8042,Do You Believe In Love,Huey Lewis and the News,1982,209000,4,11,1,13,114.054,0.5536437246963564,0.6366010970242034,0.754194457102614,-10.948,0.03305263157894736,0.058432789591154215,0.0,0.24054493696624643,0.8260869565217391,61,Pop
8043,I Want A New Drug,Huey Lewis and the News,1984,211000,4,2,1,22,110.289,0.6801619433198381,0.8988890104667894,0.8790546418658602,-4.92,0.05684210526315789,0.07891473786620269,6.484295845997974e-06,0.3828792191947947,0.7876643073811932,53,Pop
8044,If This Is It,Huey Lewis and the News,1984,233000,3,7,1,21,147.414,0.3532388663967611,0.6676351631185553,0.8275404946352376,-7.407,0.034631578947368416,0.20883454702263757,1.5197568389057753e-06,0.3096787311915413,0.8493427704752275,56,Pop
8045,The Heart Of Rock & Roll,Huey Lewis and the News,1984,304000,4,10,1,18,143.297,0.6012145748987854,0.7577340646828024,0.7982725050747753,-8.82,0.03989473684210527,0.031926738882267956,0.00010739614994934145,0.21309475396502642,0.9666329625884732,52,Pop
8046,The Power Of Love,Huey Lewis and the News,1985,234000,4,5,1,19,118.777,0.7773279352226721,0.8288120870279305,0.8751398152367539,-5.109,0.03294736842105263,0.09678624175325479,2.887537993920973e-05,0.08601057340382269,0.9716885743174924,75,Pop
8047,Stuck With You,Huey Lewis and the News,1986,208000,4,7,1,21,123.765,0.8299595141700404,0.5755340637417693,0.7915613737105929,-9.144,0.04294736842105263,0.09397499395079716,0.00013677811550151978,0.09821065473769824,0.974721941354904,80,Pop
8048,Doing It All For My Baby,Huey Lewis and the News,1987,219000,4,0,1,20,91.68,0.3825910931174089,0.6045659320235822,0.7245122001739923,-12.381,0.03389473684210526,0.25803138356564614,0.0,0.2293615290768605,0.8088978766430739,47,Pop
8049,Jacob’s Ladder,Huey Lewis and the News,1987,179000,4,2,1,22,157.598,0.5435222672064778,0.4453912059267458,0.8021873317038817,-8.631,0.034631578947368416,0.851405473298668,0.0,0.2120780805205368,0.7411526794742164,24,Pop
8050,Perfect World,Huey Lewis and the News,1988,190000,4,8,0,1,119.988,0.8026315789473685,0.4984494479590246,0.7488089813165417,-11.208,0.17894736842105263,0.09779025882556108,1.2765957446808511e-05,0.11956079707198047,0.43174924165824063,66,Pop
8051,Grazing In The Grass,Hugh Masekela,1968,174000,4,1,0,12,127.629,0.6022267206477733,0.8578439553097434,0.8382493061021583,-6.89,0.17157894736842105,0.49999949799146387,0.0,0.34831232208214724,0.7482305358948433,46,Pop
8052,"The Good,The Bad And The Ugly",Hugo Montenegro,1968,162000,4,0,1,20,120.338,0.3076923076923077,0.6576241740558612,0.6999461452421394,-13.567,0.08673684210526315,0.7901604318879839,0.9665653495440729,0.10227734851565677,0.1031344792719919,58,Pop
8053,Don’t You Want Me,Human League,1982,265000,4,1,1,15,97.743,0.7722672064777328,0.6245879101489705,0.8505737603049008,-6.295,0.04547368421052632,0.38955762003777117,0.005075987841945288,0.3086620577470517,0.7917087967644085,46,Pop
8054,(KEEP Feeling) Fascination,Human League,1983,225000,4,0,1,20,118.284,0.7327935222672065,0.6456109871806281,0.8422055594680807,-6.699,0.08968421052631578,0.4246982175684915,0.0,0.37982919886132577,0.7209302325581395,48,Pop
8055,"Oh,Babe,What Would You Say?",Hurricane Smith,1973,209000,4,0,1,20,151.152,0.37449392712550605,0.5875472506170022,0.8336716516839969,-7.111,0.033473684210526315,0.6054212905836251,5.896656534954408e-06,0.10939406262708418,0.6046511627906976,28,Pop
8056,Shake It,Ian Matthews,1979,219000,4,7,1,21,160.015,0.6548582995951417,0.7857648340583459,0.8688222378723228,-5.414,0.17368421052631577,0.05632435373931098,0.0,0.1378609190727938,0.9534883720930233,71,Pop
8057,You Turn Me On,Ian Whitcomb,1965,159000,4,8,1,16,112.606,0.6801619433198381,0.44439010702047643,0.7778698371929244,-9.805,0.03147368421052631,0.7861443635987587,0.0,0.09211061407076046,0.6592517694641052,44,Pop
8058,Electric Blue,Icehouse,1988,263000,4,10,1,18,109.673,0.6963562753036436,0.909901098435753,0.8824516342847675,-4.756,0.03726315789473684,0.06104323397915058,1.9959473150962518e-06,0.08906059373729158,0.6481294236602629,56,Pop
8059,Get Gone,Ideal,1999,182000,4,6,1,14,146.093,0.5910931174089068,0.6806494489000576,0.8405070632586271,-6.781,0.03694736842105263,0.2861438615902225,0.0,0.07899552663684424,0.5561172901921133,64,Pop
8060,Proud Mary,Ike & Tina Turner,1971,187000,4,2,1,22,120.745,0.7074898785425101,0.6416065915555506,0.8242884957951863,-7.564,0.030421052631578946,0.13052121538274636,0.00022087132725430602,0.04849532330215535,0.7360970677451972,76,Pop
8061,Never Lie,Immature,1994,224000,4,3,1,17,107.997,0.7914979757085021,0.6416065915555506,0.8477567422014168,-6.431,0.02894736842105263,0.3333326639886185,0.009351570415400204,0.09719398129320861,0.5278058645096056,67,Pop
8062,Constantly,Immature,1995,257000,4,9,1,23,122.597,0.7560728744939271,0.6676351631185553,0.8411491776792742,-6.75,0.032,0.27509967379485323,5.096251266464033e-05,0.09821065473769824,0.40950455005055614,41,Pop
8063,Mockingbird,Inez & Charlie Foxx,1963,250000,4,0,1,20,84.039,0.6447368421052632,0.6786472510875188,0.9022950412196031,-3.798,0.28,0.20983856409494386,0.0,0.14599430662871085,0.25682507583417596,86,Pop
8064,What’s On Your Mind (PURE Energy),Information Society,1988,278000,4,7,1,21,117.989,0.8866396761133604,0.6195824156176234,0.7566179212063466,-10.831,0.09126315789473684,0.012248004265064526,0.03323201621073962,0.31171207808052054,0.6804853387259859,1,Pop
8065,Walking Away,Information Society,1989,223000,4,3,1,17,183.908,0.5597165991902835,0.6195824156176234,0.8338787853680766,-7.101,0.03242105263157895,0.4809231736176442,0.0,0.11244408296055305,0.3801820020222447,66,Pop
8066,Here Comes The Hotstepper,Ini Kamoze,1995,250000,4,4,0,9,100.358,0.8997975708502024,0.4533999971769011,0.8028708728613447,-8.598,0.2326315789473684,0.014155636702446489,0.0002077001013171226,0.19276128507523385,0.4418604651162791,68,Pop
8067,Bad Boys,Inner Circle,1993,231000,4,7,1,21,175.18,0.6902834008097166,0.6786472510875188,0.7815775301379511,-9.626,0.11578947368421053,0.2008024104441872,0.0001651469098277609,0.09821065473769824,0.5227502527805865,68,Pop
8068,Sweat (A La La La La Long),Inner Circle,1993,229000,4,0,1,20,173.029,0.7955465587044535,0.8037846143711953,0.8444633166245495,-6.59,0.2157894736842105,0.029517097908732838,0.0,0.2151281008540057,0.9595551061678463,74,Pop
8069,Time After Time,INOJ,1998,241000,4,0,1,20,130.388,0.7348178137651822,0.44939560155182345,0.7902771448692987,-9.206,0.030105263157894736,0.48895531019609456,1.3576494427558258e-06,0.0711671411142741,0.2972699696663296,83,Pop
8070,What You Need,INXS,1986,206000,4,7,0,6,133.853,0.645748987854251,0.3352703262371105,0.7630183520444095,-10.522,0.08989473684210526,0.507027617497608,0.014083080040526849,0.10532736884912566,0.061476238624873614,71,Pop
8071,Devil Inside,INXS,1988,314000,4,0,1,20,75.5,0.507085020242915,0.7847637351520764,0.8721363768175981,-5.254,0.07357894736842105,0.0028102437853853267,0.5430597771023303,0.10939406262708418,0.6167846309403437,49,Pop
8072,Need You Tonight,INXS,1988,180000,4,10,0,3,109.03,0.8107287449392713,0.7236967018696423,0.8777082729193422,-4.985,0.07252631578947369,0.07158541323836672,0.15602836879432624,0.05601870679137861,0.8928210313447927,66,Pop
8073,Never Tear Us Apart,INXS,1988,185000,3,0,1,20,96.848,0.6730769230769231,0.6866560423376741,0.8598119226148556,-5.849,0.028210526315789474,0.052007080328393906,0.00017831813576494427,0.16429442862952418,0.27805864509605666,62,Pop
8074,New Sensation,INXS,1988,219000,4,4,1,24,115.748,0.688259109311741,0.9679648349993788,0.9235676705745889,-2.771,0.06989473684210526,0.06636452446237397,1.773049645390071e-06,0.06954046360309069,0.9049544994944388,59,Pop
8075,Disappear,INXS,1991,228000,3,9,1,23,78.997,0.5445344129554657,0.30423626014275873,0.7367538009031029,-11.79,0.03705263157894737,0.6154614613066881,0.0006393110435663628,0.1541276941846279,0.06572295247724975,71,Pop
8076,Fame,Irene Cara,1980,261000,4,10,1,18,95.1,0.7955465587044535,0.5555120856163811,0.7681138406727702,-10.276,0.049578947368421056,0.4558227468099868,0.017527862208713274,0.07137047580317202,0.6804853387259859,61,Pop
8077,Flashdance… What A Feeling,Irene Cara,1983,237000,4,7,0,6,122.49,0.5789473684210525,0.6556219762433223,0.8354115746302664,-7.027,0.03621052631578947,0.005812254831581157,3.4549138804457957e-06,0.07899552663684424,0.3963599595551062,77,Pop
8078,Breakdance,Irene Cara,1984,191000,4,7,1,21,126.897,0.97165991902834,0.5525087888975729,0.8780189734454618,-4.97,0.2631578947368421,0.024296209132740092,0.0,0.08316388775925172,0.2982810920121335,38,Pop
8079,Theme From Shaft,Isaac Hayes,1971,279000,4,9,0,8,120.795,0.49291497975708504,0.7166890095257564,0.6145656406644848,-17.689,0.048736842105263155,0.23393497383029502,0.004508611955420467,0.10227734851565677,0.8281092012133467,56,Pop
8080,Last Kiss,J. Frank Wilson & the Cavaliers,1964,369000,3,10,1,18,79.573,0.5637651821862348,0.36229999670638463,0.801980198019802,-8.641,0.027684210526315787,0.4447785590146175,3.617021276595745e-06,0.08906059373729158,0.1890798786653185,69,Pop
8081,Centerfold,J. Geils Band,1982,216000,4,0,1,20,114.374,0.6609311740890689,0.6776461521812494,0.7273499316458842,-12.244,0.04168421052631579,0.24999924698719578,0.0,0.3971126474176495,0.897876643073812,71,Pop
8082,Freeze-Frame,J. Geils Band,1982,237000,4,0,1,20,186.326,0.5799595141700404,0.8067879110900036,0.753573056050375,-10.978,0.03747368421052631,0.15260959097348492,0.011752786220871328,0.3991459943066288,0.9443882709807888,53,Pop
8083,You’re Only Lonely,J.D. Souther,1980,234000,4,9,1,23,108.97,0.659919028340081,0.4423879092079376,0.8593562285098804,-5.871,0.026105263157894736,0.6194775295959133,6.322188449848025e-05,0.1073607157381049,0.5773508594539939,29,Pop
8084,Burning Bridges,Jack Scott,1960,241000,4,10,0,3,157.628,0.4524291497975709,0.3562934032687681,0.8236256680061311,-7.596,0.02894736842105263,0.6014052222944,2.695035460992908e-06,0.09211061407076046,0.3367037411526795,47,Pop
8085,What In The World’s Come Over You,Jack Scott,1960,166000,4,4,1,24,76.709,0.5151821862348178,0.2041263695158175,0.6964455859811922,-13.736,0.03294736842105263,0.7861443635987587,1.2664640324214793e-05,0.08906059373729158,0.4883720930232558,29,Pop
8086,All I Need,Jack Wagner,1985,228000,4,4,0,9,88.014,0.6781376518218624,0.4784274698336364,0.8009859563362194,-8.689,0.03736842105263157,0.5331320613775717,0.4336372847011145,0.12769418462789753,0.10080889787664307,71,Pop
8087,What The World Needs Now Is Love,Jackie DeShannon,1965,186000,4,1,1,15,105.7,0.45040485829959515,0.40734944748850815,0.7841667011889474,-9.501,0.03178947368421053,0.817268892840254,0.0,0.0854005693371289,0.5369059656218403,53,Pop
8088,Put A Little Love In Your Heart,Jackie DeShannon,1969,156000,4,2,1,22,100.974,0.6032388663967612,0.5234769206157599,0.8400927958904677,-6.801,0.026105263157894736,0.2389550591918265,0.0,0.06577877185847905,0.4398382204246714,49,Pop
8089,The Duck,Jackie Lee,1966,192000,4,5,1,19,94.989,0.7176113360323886,0.7687461526517658,0.8478395956750487,-6.427,0.050105263157894736,0.638553853969733,0.0,0.28121187474583165,0.7330637007077856,59,Pop
8090,Night,Jackie Wilson,1960,86000,4,6,1,14,142.579,0.48785425101214575,0.7577340646828024,0.8859729069141224,-4.586,0.03736842105263157,0.013754029873523971,0.0016210739614994935,0.13277755185034565,0.12133468149646107,88,Pop
8091,(YOUR Love Keeps Lifting Me) Higher And Higher,Jackie Wilson,1967,179000,4,2,1,22,95.792,0.6417004048582996,0.6776461521812494,0.8320352955797672,-7.19,0.0471578947368421,0.3192764249763303,0.0,0.07909719398129321,0.9494438827098078,68,Pop
8092,Sugar Daddy,Jackson 5,1972,245000,4,4,0,9,120.02,0.8319838056680161,0.6736417565561718,0.8537636190397283,-6.141,0.24,0.14457745439503453,0.0,0.3157787718584791,0.8594539939332659,52,Pop
8093,Doctor My Eyes,Jackson Browne,1972,199000,4,5,1,19,150.086,0.4068825910931174,0.6436087893680894,0.7997431542317412,-8.749,0.033368421052631575,0.2409630933364391,3.961499493414387e-05,0.1073607157381049,0.5308392315470173,65,Pop
8094,Running On Empty,Jackson Browne,1978,291000,4,9,1,23,136.58,0.5475708502024292,0.7116835149944093,0.7014996478727371,-13.492,0.04031578947368421,0.06375408007437759,0.020364741641337388,0.7183814558763725,0.5945399393326593,65,Pop
8095,Somebody’s Baby,Jackson Browne,1982,219000,4,1,1,15,102.98,0.714574898785425,0.46040768952078703,0.7932805832884544,-9.061,0.031157894736842107,0.8504014562263618,0.008034447821681865,0.09516063440422935,0.22851365015166836,67,Pop
8096,Lawyers In Love,Jackson Browne,1983,259000,4,9,1,23,139.031,0.52834008097166,0.7407153832762223,0.8464103732548988,-6.496,0.029894736842105262,0.028713884250887802,0.0012765957446808512,0.13481089873932492,0.6461071789686552,41,Pop
8097,I Wanna Love You,Jade,1992,247000,4,0,1,20,99.982,0.8765182186234818,0.45440109608317053,0.7866108786610879,-9.383,0.04357894736842105,0.03744883277995259,1.5096251266464032e-06,0.26697844652297686,0.37209302325581395,73,Pop
8098,Don’t Walk Away,Jade,1993,384000,4,10,0,3,89.682,0.5222672064777328,0.4483945026455541,0.7447698744769875,-11.403,0.3294736842105263,0.7238953051157683,0.0,0.11142740951606343,0.4994944388270981,49,Pop
8099,Every Day Of The Week,Jade,1995,191000,4,7,1,21,115.958,0.6943319838056681,0.9088999995294835,0.9048842122705995,-3.673,0.031157894736842107,0.013553226459062711,6.859169199594732e-06,0.34221228141520943,0.9565217391304348,33,Pop
8100,Papa’s Got A Brand New Bag,James Brown,1965,257000,4,4,1,24,130.1,0.8299595141700404,0.6656329653060165,0.7965532954969137,-8.903,0.06431578947368422,0.19477830801034943,0.10131712259371835,0.131760878405856,0.8109201213346816,31,Pop
8101,I Got You (I Feel Good),James Brown,1966,165000,4,7,1,21,143.321,0.618421052631579,0.4874373599900611,0.7990803264426861,-8.781,0.09873684210526315,0.41867411513465375,1.0131712259371835e-05,0.2791785278568524,0.7067745197168858,69,Pop
8102,It’s A Man’s Man’s Man’s World,James Brown,1966,140000,3,3,0,2,179.627,0.3097165991902834,0.6816505478063271,0.9070176892166204,-3.57,0.04115789473684211,0.2479912128425832,5.339412360688957e-06,0.05774705164701097,0.48938321536905965,31,Pop
8103,Cold Sweat,James Brown,1967,109000,4,2,1,22,140.569,0.4008097165991903,0.6966670314003681,0.8194415675877211,-7.798,0.18526315789473682,0.34839292007321293,2.4721377912867274e-06,0.1032940219601464,0.4418604651162791,43,Pop
8104,I Got The Feelin’,James Brown,1968,289000,4,0,1,20,127.966,0.7530364372469636,0.7667439548392271,0.8489166908322632,-6.375,0.02789473684210526,0.08764968639526748,0.0,0.5048800325335503,0.6167846309403437,76,Pop
8105,Say It Loud – I’m Black And I’m Proud,James Brown,1968,167000,4,3,1,17,115.086,0.861336032388664,0.6606274707746693,0.8499937859894776,-6.323,0.2031578947368421,0.3875495858931586,0.002380952380952381,0.03304188694591298,0.936299292214358,38,Pop
8106,Mother Popcorn,James Brown,1969,196000,4,7,1,21,116.53,0.9554655870445343,0.7487241745263776,0.898214507643233,-3.995,0.06242105263157894,0.12550113002121488,0.26139817629179335,0.06008540056933712,0.9079878665318504,40,Pop
8107,Living In America,James Brown,1986,282000,4,0,1,20,113.908,0.7631578947368421,0.8548406585909353,0.8336095115787729,-7.114,0.03821052631578947,0.001484941249941014,0.00701114488348531,0.05601870679137861,0.769464105156724,54,Pop
8108,Goodbye Cruel World,James Darren,1962,73000,4,2,1,22,102.949,0.47773279352226716,0.01171515973083654,0.32364638137453916,-31.734,0.04178947368421052,0.7861443635987587,0.8095238095238096,0.23851159007726716,0.0705763397371082,51,Pop
8109,Her Royal Majesty,James Darren,1962,132000,4,5,1,19,183.318,0.36336032388663964,0.5915516462420799,0.8014209370727868,-8.668,0.059052631578947364,0.6395578710420393,0.0,0.2730784871899147,0.9201213346814965,11,Pop
8110,I Don’t Have The Heart,James Ingram,1990,253000,4,2,1,22,88.883,0.49291497975708504,0.42336702998881875,0.8115083474874685,-8.181,0.02557894736842105,0.6606422295604716,0.0,0.09821065473769824,0.33771486349848334,58,Pop
8111,Fire And Rain,James Taylor,1970,203000,4,5,1,19,76.271,0.604251012145749,0.27119999623586816,0.6227681345540412,-17.293,0.04147368421052631,0.7690760733695516,0.012056737588652484,0.08224888165921106,0.34175935288169873,71,Pop
8112,You’ve Got A Friend,James Taylor,1971,255000,4,11,0,10,108.04,0.7742914979757085,0.3172505459242611,0.7348688843779776,-11.881,0.028842105263157895,0.8835340196124696,2.380952380952381e-06,0.11549410329402196,0.5298281092012134,55,Pop
